,법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
1393,11650,11100,1,0568,0000,헌릉로8길,11650,4163749,01,0,00022,00000,신원동,서초포레스타3단지,568,59.96,2024,6,13,119500,4,2014,11650-4040,None,None,중개거래,서울 서초구,24.07.31,303,개인,개인,N
1394,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,59.97,2024,6,21,238000,18,2020,11650-4887,None,None,중개거래,서울 서초구,24.10.14,106동,개인,개인,N
1395,11650,10100,1,0888,0053,방배로18길,11650,4163254,01,0,00067,00000,방배동,방배자이,888-53,194.92,2024,6,6,272000,10,2003,11650-512,None,None,중개거래,서울 서초구,24.10.17,102,개인,개인,N
1396,11650,10600,1,0058,0000,나루터로,11650,3121002,01,0,00046,00000,잠원동,금호베스트빌,58,84.97,2024,6,13,210000,4,2002,11650-156,None,None,중개거래,"서울 서초구, 서울 성동구",24.08.28,102,개인,개인,N
1397,11650,10100,1,0775,0001,동광로19길,11650,4163118,01,0,00051,00000,방배동,래미안방배에버뉴,775-1,181.481,2024,6,1,225000,12,1977,11650-3181,None,None,중개거래,서울 서초구,25.01.03,101,개인,개인,N
1398,11650,10100,1,1008,0002,남부순환로,11650,2000003,01,0,02311,00012,방배동,래미안방배아트힐(1008-2),1008-2,174.5,2024,6,3,271000,20,2004,11650-658,None,None,중개거래,서울 서초구,24.12.19,110,개인,개인,N
1399,11650,10600,1,0070,0000,잠원로,11650,3121019,01,0,00037,00048,잠원동,신반포4,70,137.1,2024,6,20,401000,12,1979,11650-125,None,None,중개거래,서울 서초구,24.10.23,208,개인,개인,N
1400,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,84.97,2024,6,9,319000,19,2018,11650-4675,None,None,중개거래,서울 서초구,24.07.30,103,개인,개인,N
1401,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,84.97,2024,6,11,322500,24,2018,11650-4675,None,None,중개거래,서울 서초구,24.10.11,103,개인,개인,N
1402,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,133.37,2024,6,5,395000,11,2019,11650-4750,None,None,중개거래,서울 서초구,24.10.18,103동,개인,개인,N
1403,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,84.97,2024,6,12,315500,16,2018,11650-4675,None,None,중개거래,서울 서초구,24.08.13,106,개인,개인,N
1404,11650,10800,1,1757,0000,효령로,11650,3121021,00,None,00391,00000,서초동,서초그랑자이,1757,90.72,2024,6,4,325000,3,2021,11650-4969,None,None,중개거래,서울 서초구,24.09.30,103동,개인,개인,N
1405,11650,10700,1,1342,0000,고무래로,11650,3121001,00,0,00089,00000,반포동,반포써밋,1342,84.9716,2024,6,15,303000,11,2018,11650-4703,None,None,중개거래,서울 서초구,24.10.10,108동,개인,개인,N
1406,11650,10800,1,1451,0089,효령로52길,11650,4163645,01,0,00063,00000,서초동,서초중흥S-클래스(도시형생활주택),1451-89,20.68,2024,6,10,19900,3,2013,11650-3944,None,None,중개거래,서울 서초구,24.07.09,1,개인,개인,N
1407,11650,10600,1,0164,0000,신반포로23길,11650,4163452,01,0,00033,00000,잠원동,반포르엘2차,164,59.8852,2024,6,6,276000,33,2022,11650-5036,None,None,중개거래,서울 서초구,24.08.22,203,개인,개인,N
1408,11650,10600,1,0163,0000,신반포로23길,11650,4163452,01,0,00023,00000,잠원동,반포르엘,163,97.4743,2024,6,9,380000,2,2022,11650-5015,None,None,중개거래,서울 서초구,24.08.14,106,개인,개인,N
1409,11650,10800,1,1344,0013,효령로72길,11650,4163657,01,0,00057,00000,서초동,서초트라팰리스,1344-13,73.42,2024,6,20,120000,2,2005,11650-3238,None,None,중개거래,서울 서초구,24.09.02,B,개인,개인,N
1410,11650,10100,1,1019,0003,효령로34길,11650,4163634,01,0,00092,00000,방배동,방배블레스밸리,1019-3,128.4,2024,6,7,182000,10,2003,11650-585,None,None,중개거래,서울 서초구,24.12.06,101,개인,개인,N
1411,11650,10700,1,0002,0012,신반포로15길,11650,4163450,00,0,00019,00000,반포동,아크로리버파크,2-12,84.97,2024,6,12,390000,5,2016,11650-4440,None,None,중개거래,"서울 서초구, 서울 성동구",24.09.30,112동,개인,개인,N
1412,11650,10300,1,0717,0000,태봉로2길,11650,4163582,01,0,00060,00000,우면동,서초네이처힐3단지,717,84.77,2024,6,3,150000,13,2013,11650-3864,None,None,중개거래,서울 서초구,24.08.13,310,개인,개인,N
1413,11650,10800,1,1330,0000,강남대로53길,11650,4163026,01,0,00011,00000,서초동,서초동삼성쉐르빌2,1330,35.22,2024,6,7,29600,4,2002,11650-608,None,None,중개거래,"서울 강남구, 서울 서초구",24.09.05,None,개인,개인,N
1414,11650,10800,1,1332,0013,서운로,11650,3121016,00,0,00107,00000,서초동,래미안서초에스티지,1332-13,83.6,2024,6,8,265000,18,2016,11650-4470,None,None,중개거래,서울 서초구,24.10.07,101동,개인,개인,N
1415,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,84.97,2024,6,9,318000,23,2018,11650-4675,None,None,중개거래,서울 서초구,24.08.16,103,개인,개인,N
1416,11650,10600,1,0070,0000,잠원로,11650,3121019,01,0,00037,00048,잠원동,신반포4,70,137.1,2024,6,6,391000,10,1979,11650-125,None,None,중개거래,서울 서초구,24.10.30,208,개인,개인,N
1417,11650,10700,1,1342,0000,고무래로,11650,3121001,00,0,00089,00000,반포동,반포써밋,1342,59.3264,2024,6,1,235000,17,2018,11650-4703,None,None,중개거래,서울 서초구,25.03.31,106동,개인,개인,N
1418,11650,10700,1,0002,0012,신반포로15길,11650,4163450,00,0,00019,00000,반포동,아크로리버파크,2-12,84.97,2024,6,8,395000,5,2016,11650-4440,None,None,중개거래,서울 서초구,24.09.30,110동,개인,개인,N
1419,11650,10800,1,1315,0000,서초대로,11650,2121002,02,0,00385,00000,서초동,진흥아파트,1315,160.46,2024,6,19,326000,7,1979,11650-66,None,None,중개거래,서울 서초구,24.09.19,6,개인,개인,N
1420,11650,10700,1,0002,0012,신반포로15길,11650,4163450,00,0,00019,00000,반포동,아크로리버파크,2-12,84.99,2024,6,14,415000,5,2016,11650-4440,None,None,중개거래,서울 서초구,24.08.14,106동,개인,개인,N
1421,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,59.9928,2024,6,15,257500,25,2021,11650-4959,O,24.11.05,중개거래,"경기 수원시 장안구, 서울 서초구",None,None,개인,개인,N
1422,11650,10600,1,0050,0001,잠원로14길,11650,4163526,01,0,00023,00000,잠원동,롯데캐슬갤럭시(50-1),50-1,132.16,2024,6,11,289000,15,2004,11650-682,None,None,중개거래,서울 서초구,24.08.30,207,개인,개인,N
1423,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,59.97,2024,6,15,237000,18,2020,11650-4887,None,None,중개거래,서울 서초구,None,None,개인,개인,N
1424,11650,10800,1,1338,0000,효령로77길,11650,4163659,01,0,00020,00000,서초동,현대이에스에이아파트,1338,163.95,2024,6,12,148000,6,2002,11650-532,None,None,중개거래,서울 서초구,24.09.02,None,개인,개인,N
1425,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,133.37,2024,6,5,395000,2,2019,11650-4750,None,None,중개거래,"서울 강남구, 서울 서초구",25.02.25,101동,개인,개인,N
1426,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2024,6,4,242000,13,1988,11650-28,None,None,중개거래,서울 서초구,24.09.06,8,개인,개인,N
1427,11650,10800,1,1647,0001,사임당로23길,11650,4163318,01,0,00012,00000,서초동,롯데캐슬스파,1647-1,194.51,2024,6,11,218000,7,2003,11650-604,None,None,중개거래,서울 서초구,24.08.23,101,개인,개인,N
1428,11650,10900,1,0411,0000,헌릉로8길,11650,4163749,02,0,00058,00000,내곡동,서초더샵포레,411,84.81,2024,6,1,146000,9,2014,11650-4063,None,None,중개거래,서울 서초구,24.07.31,102,개인,개인,N
1429,11650,10700,1,1343,0000,서초중앙로,11650,3121024,00,None,00206,00000,반포동,디에이치반포라클라스,1343,104.988,2024,6,8,416500,20,2021,11650-4959,None,None,중개거래,서울 서초구,24.10.21,105,개인,개인,N
1430,11650,10600,1,0049,0008,잠원로,11650,3121019,01,0,00213,00010,잠원동,한강,49-8,76.68,2024,6,7,225000,15,1989,11650-144,None,None,중개거래,"서울 광진구, 서울 서초구",24.10.18,6,개인,개인,N
1431,11650,10800,1,1681,0008,서초중앙로24길,11650,4163710,01,0,00057,00000,서초동,서초롯데캐슬프레지던트,1681-8,84.97,2024,6,3,211000,4,2014,11650-4129,None,None,중개거래,서울 서초구,24.10.29,103,개인,개인,N
1432,11650,10700,1,0070,0001,사평대로28길,11650,4163330,01,0,00031,00000,반포동,한신서래,70-1,115.0,2024,6,1,230000,4,1987,11650-232,None,None,중개거래,서울 서초구,24.08.28,3,개인,개인,N
1433,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,59.93,2024,6,8,260000,12,2018,11650-4675,None,None,중개거래,서울 서초구,24.11.28,106,개인,개인,N
1434,11650,10100,1,2233,0000,방배중앙로21길,11650,4163677,01,0,00055,00000,방배동,방배3차현대홈타운,2233,120.915,2024,6,12,222000,6,2004,11650-732,None,None,중개거래,서울 서초구,24.09.27,303,개인,개인,N
1435,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,84.95,2024,6,1,425000,18,2023,11650-5126,None,None,중개거래,서울 서초구,24.08.28,118,개인,개인,N
1436,11650,10600,1,0160,0000,잠원로,11650,3121019,01,0,00060,00000,잠원동,신반포자이,160,84.92,2024,6,9,320000,19,2018,11650-4675,None,None,중개거래,서울 서초구,24.09.30,107,개인,개인,N
1437,11650,10600,1,0063,0034,신반포로33길,11650,4163453,01,0,00064,00000,잠원동,한신로얄,63-34,81.05,2024,6,5,193000,12,1992,11650-147,None,None,중개거래,서울 서초구,24.09.23,2,개인,개인,N
1438,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,84.967,2024,6,1,300000,15,2010,11650-3617,None,None,중개거래,서울 서초구,24.08.28,107,개인,개인,N
1439,11650,10100,1,0985,0015,효령로34길,11650,4163634,01,0,00017,00000,방배동,엘르빌,985-15,141.83,2024,6,3,169000,2,2003,11650-583,None,None,중개거래,서울 서초구,24.08.30,None,개인,개인,N
1440,11650,10300,1,0773,0000,양재대로2길,11650,4163748,01,0,00090,00000,우면동,서초힐스,773,74.97,2024,6,1,139000,15,2012,11650-3821,None,None,중개거래,서울 서초구,24.07.30,202,개인,개인,N
1441,11650,10800,1,1311,0010,서운로,11650,3121016,01,0,00201,00000,서초동,서초푸르지오써밋,1311-10,84.93,2024,6,3,275000,24,2017,11650-4550,None,None,중개거래,서울 서초구,24.08.19,105,개인,개인,N
1442,11650,10800,1,1509,0001,서초대로40길,11650,4163406,01,0,00072,00000,서초동,서초한빛삼성,1509-1,59.52,2024,6,13,143000,3,1999,11650-42,None,None,중개거래,서울 서초구,24.09.03,101,개인,개인,N
1443,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,79.47,2024,6,8,245000,6,1988,11650-28,None,None,중개거래,서울 서초구,24.07.18,1,개인,개인,N
1444,11650,10100,1,0915,0016,방배로11길,11650,4163250,01,0,00035,00000,방배동,방배서리풀힐스,915-16,84.992,2024,6,16,138500,3,2006,11650-3338,None,None,중개거래,서울 서초구,24.09.30,(102동),개인,개인,N
1445,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,59.92,2024,6,8,201000,10,2002,11650-102,None,None,중개거래,서울 서초구,24.09.02,106,개인,개인,N
1446,11650,10700,1,0030,0026,고무래로,11650,3121001,01,0,00035,00000,반포동,반포리체,30-26,59.993,2024,6,1,245000,9,2010,11650-3617,None,None,중개거래,서울 서초구,24.09.30,106,개인,개인,N
1447,11650,10100,1,3282,0000,방배중앙로,11650,3121011,01,0,00158,00000,방배동,방배중앙센트레빌,3282,59.873,2024,6,2,117000,3,2021,11650-4909,O,24.08.08,직거래,None,None,None,법인,개인,N
1448,11650,10100,1,0843,0011,서초대로33길,11650,4163401,01,0,00084,00024,방배동,상지리츠빌4차(843-11),843-11,134.17,2024,6,2,210000,6,2004,11650-645,None,None,중개거래,서울 서초구,24.08.01,None,개인,개인,N
1449,11650,10700,1,0002,0012,신반포로15길,11650,4163450,00,0,00019,00000,반포동,아크로리버파크,2-12,59.97,2024,6,8,300000,19,2016,11650-4440,None,None,중개거래,서울 서초구,24.12.03,113동,개인,개인,N
1450,11650,10900,1,0411,0000,헌릉로8길,11650,4163749,02,0,00058,00000,내곡동,서초더샵포레,411,84.41,2024,6,12,143000,16,2014,11650-4063,None,None,중개거래,"경기 용인시 수지구, 서울 서초구",24.09.30,111,개인,개인,N
1451,11650,10800,1,1327,0000,서초대로74길,11650,4163433,01,0,00023,00000,서초동,서초타운트라팰리스,1327,92.39,2024,6,13,140000,14,2006,11650-3341,None,None,중개거래,서울 서초구,24.07.03,서초 트라팰리스Ⅱ,개인,개인,N
1452,11650,10700,1,0001,0000,반포대로,11650,2121003,00,None,00333,00000,반포동,래미안원베일리,1,84.95,2024,6,1,425000,18,2023,11650-5126,O,24.06.17,중개거래,서울 서초구,None,None,개인,개인,N
1453,11650,10800,1,1362,0010,강남대로39길,11650,4163018,00,None,00015,00011,서초동,서초노블레스아파트,1362-10,29.47,2024,6,6,49500,10,2019,11650-4745,None,None,중개거래,서울 서초구,24.10.02,None,개인,개인,N
1454,11650,10800,1,1312,0003,서운로,11650,3121016,00,None,00197,00000,서초동,롯데캐슬클래식,1312-3,84.98,2024,6,12,235000,22,2006,11650-3300,None,None,중개거래,서울 서초구,24.11.08,101,개인,개인,N
1455,11650,10100,1,2525,0000,방배선행길,11650,4163671,01,0,00001,00000,방배동,방배우성,2525,117.19,2024,6,12,180000,7,1991,11650-331,None,None,중개거래,서울 서초구,25.01.10,104,개인,개인,N
1456,11650,10800,1,1757,0000,효령로,11650,3121021,00,None,00391,00000,서초동,서초그랑자이,1757,84.51,2024,6,10,310000,20,2021,11650-4969,None,None,중개거래,서울 서초구,24.08.09,104동,개인,개인,N
1457,11650,10600,1,0061,0002,잠원로8길,11650,4163529,01,0,00020,00000,잠원동,신반포19,61-2,80.25,2024,6,5,190000,7,1982,11650-116,None,None,직거래,None,24.07.04,330,개인,개인,N
1458,11650,10600,1,0161,0000,잠원로14길,11650,4163526,00,0,00032,00000,잠원동,래미안신반포리오센트,161,84.92,2024,6,1,302000,29,2019,11650-4750,None,None,중개거래,서울 서초구,24.09.23,104동,개인,개인,N
1459,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,68.91,2024,6,5,233000,10,1978,11650-117,None,None,중개거래,서울 서초구,24.08.09,112,개인,개인,N
1460,11650,10200,1,0015,0011,남부순환로356길,11650,4163088,00,0,00088,00000,양재동,리시본하우스,15-11,59.769,2024,6,3,105000,10,2020,11650-4810,None,None,직거래,None,24.06.12,None,개인,개인,N
1461,11650,10600,1,0157,0000,신반포로33길,11650,4163453,01,0,00015,00000,잠원동,동아,157,84.91,2024,6,1,239000,2,2002,11650-102,None,None,중개거래,서울 서초구,24.09.30,107,개인,개인,N
1462,11650,11100,1,0557,0000,헌릉로8길,11650,4163749,01,0,00010,00012,신원동,힐스테이트서초젠트리스,557,84.95,2024,6,1,160000,4,2014,11650-4103,None,None,중개거래,서울 서초구,24.08.02,103,개인,개인,N
1463,11650,10800,1,1333,0000,사임당로,11650,3121014,00,None,00130,00000,서초동,신동아아파트(1차),1333,86.61,2024,6,8,207500,10,1978,11650-53,None,None,중개거래,서울 서초구,24.09.05,7,개인,개인,N
1464,11650,10100,1,0424,0028,방배천로18길,11650,4163687,01,0,00011,00000,방배동,롯데캐슬아르떼,424-28,84.974,2024,6,7,226000,14,2013,11650-4044,None,None,중개거래,서울 서초구,24.09.05,104,개인,개인,N
1465,11650,10700,1,0020,0043,신반포로,11650,3121017,02,0,00270,00000,반포동,반포자이,20-43,194.515,2024,6,5,598000,10,2009,11650-3500,None,None,중개거래,서울 서초구,24.09.02,129,개인,개인,N
1466,11650,10100,1,0772,0013,방배로,11650,3121010,01,0,00239,00000,방배동,현대멤피스,772-13,133.31,2024,6,8,233000,14,2001,11650-373,None,None,중개거래,"서울 동작구, 서울 서초구",24.08.30,102,개인,개인,N
1467,11650,10100,1,0424,0028,방배천로18길,11650,4163687,01,0,00011,00000,방배동,롯데캐슬아르떼,424-28,59.9742,2024,6,1,183000,16,2013,11650-4044,None,None,중개거래,서울 서초구,24.08.02,106,개인,개인,N
1468,11650,10100,1,0424,0028,방배천로18길,11650,4163687,01,0,00011,00000,방배동,롯데캐슬아르떼,424-28,59.9742,2024,6,1,186000,13,2013,11650-4044,None,None,중개거래,서울 서초구,24.08.26,103,개인,개인,N
1469,11650,10600,1,0073,0000,신반포로23길,11650,4163452,01,0,00041,00000,잠원동,신반포2,73,92.2,2024,6,5,310000,4,1978,11650-117,None,None,중개거래,"서울 서초구, 서울 송파구",24.08.12,104,개인,개인,N
1470,11650,10800,1,1685,0000,서초중앙로,11650,3121024,03,0,00200,00000,서초동,삼풍아파트,1685,130.73,2024,6,8,335000,14,1988,11650-28,None,None,중개거래,"서울 강남구, 서울 서초구",24.10.02,13,개인,개인,N
1471,11650,10800,1,1682,0000,서초대로65길,11650,4163425,01,0,00013,00010,서초동,서초래미안,1682,84.95,2024,6,7,206500,9,2003,11650-523,None,None,중개거래,서울 서초구,24.08.22,105,개인,개인,N
1472,11650,10600,1,0042,0013,신반포로45길,11650,4163459,01,0,00023,00000,잠원동,대우아이빌,42-13,28.87,2024,6,8,50000,11,2001,11650-101,None,None,중개거래,서울 서초구,24.09.09,잠원동 대우아이빌 2동,개인,개인,N
1473,11650,10800,1,1755,0000,서운로,11650,3121016,00,None,00062,00000,서초동,래미안 리더스원,1755,84.93,2024,6,1,280000,4,2020,11650-4887,None,None,중개거래,"서울 관악구, 서울 서초구",24.09.25,105동,개인,개인,N
1474,11650,10800,1,1333,0000,사임당로,11650,3121014,00,None,00130,00000,서초동,신동아아파트(1차),1333,132.1,2024,6,3,264000,3,1978,11650-53,None,None,중개거래,서울 서초구,24.08.30,6,개인,개인,N
